Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,ConvertedDateTime,Year,Quarter,Day,Month,Date,Week
lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #consequat,3.08687E+15,2020-08-19 14:41 +0000,753,1,0.001328021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19-08-2020 20:11:00,2020,Q3,19,August,19-Aug-20,Wednesday
ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel #turpis,7.82995E+15,2020-08-18 14:17 +0000,196,4,0.020408163,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18-08-2020 19:47:00,2020,Q3,18,August,18-Aug-20,Tuesday
pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et #cras,3.60916E+15,2020-08-18 14:16 +0000,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18-08-2020 19:46:00,2020,Q3,18,August,18-Aug-20,Tuesday
sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst #sodales,4.65146E+15,2020-08-17 14:23 +0000,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-08-2020 19:53:00,2020,Q3,17,August,17-Aug-20,Monday
penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #non,3.44883E+15,2020-08-12 22:41 +0000,644,2,0.00310559,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13-08-2020 04:11:00,2020,Q3,13,August,13-Aug-20,Thursday
bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend #pede,8.05432E+15,2020-08-12 19:18 +0000,253,1,0.003952569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13-08-2020 00:48:00,2020,Q3,13,August,13-Aug-20,Thursday
at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #id,4.95959E+15,2020-08-11 00:35 +0000,173,2,0.011560694,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11-08-2020 06:05:00,2020,Q3,11,August,11-Aug-20,Tuesday
dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet #luctus,4.78915E+15,2020-08-10 21:56 +0000,155,1,0.006451613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11-08-2020 03:26:00,2020,Q3,11,August,11-Aug-20,Tuesday
fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus #in,7.75915E+15,2020-08-10 17:42 +0000,689,1,0.001451379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10-08-2020 23:12:00,2020,Q3,10,August,10-Aug-20,Monday
habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin #aliquet,2.76513E+15,2020-08-10 16:03 +0000,52,1,0.019230769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10-08-2020 21:33:00,2020,Q3,10,August,10-Aug-20,Monday
convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum #placerat,4.20386E+15,2020-08-10 15:29 +0000,180,2,0.011111111,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10-08-2020 20:59:00,2020,Q3,10,August,10-Aug-20,Monday
metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales #platea,6.85981E+13,2020-08-07 12:59 +0000,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-08-2020 18:29:00,2020,Q3,7,August,07-Aug-20,Friday
quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque #vel,7.11911E+14,2020-08-07 01:09 +0000,162,3,0.018518519,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,07-08-2020 06:39:00,2020,Q3,7,August,07-Aug-20,Friday
tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla #ligula,1.64136E+15,2020-08-06 15:52 +0000,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-08-2020 21:22:00,2020,Q3,6,August,06-Aug-20,Thursday
varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend #eget,1.70306E+15,2020-08-06 15:37 +0000,71,1,0.014084507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-08-2020 21:07:00,2020,Q3,6,August,06-Aug-20,Thursday
nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #integer,9.47838E+14,2020-08-06 15:12 +0000,73,1,0.01369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-08-2020 20:42:00,2020,Q3,6,August,06-Aug-20,Thursday
dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus #id,8.60679E+15,2020-08-05 14:21 +0000,313,1,0.003194888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05-08-2020 19:51:00,2020,Q3,5,August,05-Aug-20,Wednesday
malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #diam,6.06534E+15,2020-08-05 01:52 +0000,26,1,0.038461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05-08-2020 07:22:00,2020,Q3,5,August,05-Aug-20,Wednesday
vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in #erat,8.42466E+15,2020-08-04 18:23 +0000,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-08-2020 23:53:00,2020,Q3,4,August,04-Aug-20,Tuesday
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet #laoreet,6.82221E+15,2020-08-04 00:50 +0000,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-08-2020 06:20:00,2020,Q3,4,August,04-Aug-20,Tuesday
vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio #magna,1.7652E+15,2020-08-03 23:34 +0000,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-08-2020 05:04:00,2020,Q3,4,August,04-Aug-20,Tuesday
vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices #in,7.61418E+15,2020-08-03 18:55 +0000,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04-08-2020 00:25:00,2020,Q3,4,August,04-Aug-20,Tuesday
ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #duis,5.84906E+15,2020-08-03 13:47 +0000,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03-08-2020 19:17:00,2020,Q3,3,August,03-Aug-20,Monday
nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus #molestie,4.04442E+15,2020-08-02 01:38 +0000,144,1,0.006944444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02-08-2020 07:08:00,2020,Q3,2,August,02-Aug-20,Sunday
dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec #mauris,9.30492E+15,2020-09-30 22:43 +0000,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-10-2020 04:13:00,2020,Q4,1,October,01-Oct-20,Thursday
sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse #iaculis,7.22474E+15,2020-09-30 18:44 +0000,193,2,0.010362694,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,01-10-2020 00:14:00,2020,Q4,1,October,01-Oct-20,Thursday
non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis #duis,1.80236E+15,2020-09-30 03:56 +0000,173,1,0.005780347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30-09-2020 09:26:00,2020,Q3,30,September,30-Sep-20,Wednesday
a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras #dictumst,3.86313E+15,2020-09-29 18:56 +0000,118,1,0.008474576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30-09-2020 00:26:00,2020,Q3,30,September,30-Sep-20,Wednesday
nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed #turpis,9.68345E+15,2020-09-28 19:28 +0000,123,3,0.024390244,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29-09-2020 00:58:00,2020,Q3,29,September,29-Sep-20,Tuesday
bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris #magnis,3.64526E+15,2020-09-28 17:41 +0000,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28-09-2020 23:11:00,2020,Q3,28,September,28-Sep-20,Monday
accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend #amet,4.29307E+15,2020-09-25 16:44 +0000,206,4,0.019417476,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25-09-2020 22:14:00,2020,Q3,25,September,25-Sep-20,Friday
magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #suspendisse,8.19201E+15,2020-09-24 15:31 +0000,109,1,0.009174312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24-09-2020 21:01:00,2020,Q3,24,September,24-Sep-20,Thursday
ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus #nunc,3.16167E+15,2020-09-17 13:47 +0000,61,1,0.016393443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17-09-2020 19:17:00,2020,Q3,17,September,17-Sep-20,Thursday
lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis #mauris,8.06576E+15,2020-09-12 16:30 +0000,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12-09-2020 22:00:00,2020,Q3,12,September,12-Sep-20,Saturday
pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis #erat,5.90885E+15,2020-09-11 12:33 +0000,306,1,0.003267974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11-09-2020 18:03:00,2020,Q3,11,September,11-Sep-20,Friday
consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus #ligula,6.81906E+14,2020-09-08 21:29 +0000,185,1,0.005405405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09-09-2020 02:59:00,2020,Q3,9,September,09-Sep-20,Wednesday
eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #odio,1.96799E+15,2020-09-06 15:16 +0000,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-09-2020 20:46:00,2020,Q3,6,September,06-Sep-20,Sunday
lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut #integer,5.13948E+15,2020-09-04 19:13 +0000,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05-09-2020 00:43:00,2020,Q3,5,September,05-Sep-20,Saturday
quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #interdum,5.40436E+15,2020-09-01 11:16 +0000,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-09-2020 16:46:00,2020,Q3,1,September,01-Sep-20,Tuesday
a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede #libero,9.4653E+15,2020-10-16 14:30 +0000,17,1,0.058823529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16-10-2020 20:00:00,2020,Q4,16,October,16-Oct-20,Friday
lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium #blandit,8.50671E+15,2020-10-14 19:46 +0000,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-10-2020 01:16:00,2020,Q4,15,October,15-Oct-20,Thursday
suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #tempus,7.00614E+15,2020-10-14 12:24 +0000,836,4,0.004784689,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14-10-2020 17:54:00,2020,Q4,14,October,14-Oct-20,Wednesday
nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #tempus,2.81527E+15,2020-10-12 17:27 +0000,153,2,0.013071895,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12-10-2020 22:57:00,2020,Q4,12,October,12-Oct-20,Monday
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor #et,2.05937E+15,2020-10-08 23:35 +0000,165,1,0.006060606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09-10-2020 05:05:00,2020,Q4,9,October,09-Oct-20,Friday
volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #augue,8.92091E+14,2020-10-08 20:57 +0000,175,2,0.011428571,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,09-10-2020 02:27:00,2020,Q4,9,October,09-Oct-20,Friday
suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum #nunc,6.7158E+15,2020-10-08 18:31 +0000,48,1,0.020833333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09-10-2020 00:01:00,2020,Q4,9,October,09-Oct-20,Friday
augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #sit,7.19198E+15,2020-10-08 16:15 +0000,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-10-2020 21:45:00,2020,Q4,8,October,08-Oct-20,Thursday
diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis #in,1.91334E+15,2020-10-08 16:09 +0000,190,4,0.021052632,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,08-10-2020 21:39:00,2020,Q4,8,October,08-Oct-20,Thursday
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat #non,3.08618E+15,2020-10-08 03:19 +0000,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08-10-2020 08:49:00,2020,Q4,8,October,08-Oct-20,Thursday
est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam #lectus,1.17056E+15,2020-10-07 21:40 +0000,26,1,0.038461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08-10-2020 03:10:00,2020,Q4,8,October,08-Oct-20,Thursday
proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc #mi,2.42346E+15,2020-10-07 18:17 +0000,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,07-10-2020 23:47:00,2020,Q4,7,October,07-Oct-20,Wednesday
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien #sed,8.90515E+15,2020-10-07 17:38 +0000,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,07-10-2020 23:08:00,2020,Q4,7,October,07-Oct-20,Wednesday
habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #luctus,3.3106E+15,2020-10-07 15:55 +0000,254,1,0.003937008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,07-10-2020 21:25:00,2020,Q4,7,October,07-Oct-20,Wednesday
sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede #vestibulum,8.87035E+15,2020-10-07 02:40 +0000,75,1,0.013333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,07-10-2020 08:10:00,2020,Q4,7,October,07-Oct-20,Wednesday
donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum #quam,1.70317E+15,2020-10-07 01:19 +0000,585,5,0.008547009,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,07-10-2020 06:49:00,2020,Q4,7,October,07-Oct-20,Wednesday
in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at #volutpat,9.48437E+15,2020-10-07 00:55 +0000,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-10-2020 06:25:00,2020,Q4,7,October,07-Oct-20,Wednesday
eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi #at,1.99438E+15,2020-10-06 23:12 +0000,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07-10-2020 04:42:00,2020,Q4,7,October,07-Oct-20,Wednesday
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in #massa,6.26342E+15,2020-10-06 17:37 +0000,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-10-2020 23:07:00,2020,Q4,6,October,06-Oct-20,Tuesday
placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse #non,4.4844E+15,2020-10-05 22:11 +0000,104,2,0.019230769,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,06-10-2020 03:41:00,2020,Q4,6,October,06-Oct-20,Tuesday
nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus #sed,7.52643E+15,2020-10-01 17:20 +0000,90,1,0.011111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,01-10-2020 22:50:00,2020,Q4,1,October,01-Oct-20,Thursday
cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi #a,5.55718E+14,2020-10-01 13:34 +0000,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01-10-2020 19:04:00,2020,Q4,1,October,01-Oct-20,Thursday
aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt #vulputate,7.75803E+15,2020-06-30 13:55 +0000,301,3,0.009966777,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2020 19:25:00,2020,Q2,30,June,30-Jun-20,Tuesday
nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam #lacus,8.68415E+15,2020-06-30 10:51 +0000,77,2,0.025974026,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2020 16:21:00,2020,Q2,30,June,30-Jun-20,Tuesday
penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id #pede,9.65478E+15,2020-06-30 09:42 +0000,63,1,0.015873016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2020 15:12:00,2020,Q2,30,June,30-Jun-20,Tuesday
nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at #sit,4.00177E+15,2020-06-30 09:00 +0000,65,5,0.076923077,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,30-06-2020 14:30:00,2020,Q2,30,June,30-Jun-20,Tuesday
odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas #quis,9.54712E+15,2020-06-29 13:46 +0000,234,2,0.008547009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29-06-2020 19:16:00,2020,Q2,29,June,29-Jun-20,Monday
posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id #eros,7.32405E+15,2020-06-28 20:55 +0000,153,2,0.013071895,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29-06-2020 02:25:00,2020,Q2,29,June,29-Jun-20,Monday
feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien #suscipit,5.03363E+15,2020-06-24 15:02 +0000,870,3,0.003448276,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,24-06-2020 20:32:00,2020,Q2,24,June,24-Jun-20,Wednesday
